epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,3526.18,1.88502,1.0687,2.08126,0.82614,0.85263,0.87542,0.59247,2.19116,1.53342,2.47486,0.0081685,0.0081685,0.0081685
187,3544.98,1.86906,0.99638,2.09403,0.80866,0.82105,0.89193,0.62238,2.30655,1.3304,2.82968,0.0081586,0.0081586,0.0081586
188,3563.72,1.84436,1.01366,2.08295,0.86482,0.8,0.91131,0.6154,2.39933,1.31581,2.85211,0.0081487,0.0081487,0.0081487
189,3582.49,1.86463,1.01794,2.09202,0.84982,0.83395,0.86272,0.59052,2.25294,1.72824,2.43962,0.0081388,0.0081388,0.0081388
190,3601.29,1.90045,1.0266,2.12978,0.83404,0.88421,0.89125,0.61695,2.28733,1.53745,2.50644,0.0081289,0.0081289,0.0081289
191,3620.13,1.84559,0.97722,2.07219,0.88644,0.82169,0.8992,0.60167,2.38404,2.08743,2.53463,0.008119,0.008119,0.008119
192,3638.89,1.82794,0.97,2.10714,0.82521,0.83158,0.8922,0.63162,2.07736,1.27658,2.44247,0.0081091,0.0081091,0.0081091
193,3657.63,1.88005,1.04706,2.14812,0.83225,0.86316,0.90165,0.61,2.33994,1.589,2.58844,0.0080992,0.0080992,0.0080992
194,3676.42,1.78515,1.00407,2.09599,0.8053,0.89474,0.89072,0.61069,2.24017,1.75497,2.56248,0.0080893,0.0080893,0.0080893
195,3695.29,1.83793,1.01347,2.08758,0.90631,0.81464,0.89987,0.61923,2.58485,1.72981,3.31523,0.0080794,0.0080794,0.0080794
196,3714.09,1.85233,0.99705,2.09527,0.91326,0.77586,0.89962,0.6062,2.5411,1.28471,3.34124,0.0080695,0.0080695,0.0080695
197,3732.89,1.82693,0.9898,2.08631,0.81657,0.88421,0.88932,0.59688,2.81234,1.24292,3.57725,0.0080596,0.0080596,0.0080596
198,3751.61,1.78112,1.01945,2.07809,0.826,0.84948,0.90807,0.62273,2.58875,1.30667,2.98702,0.0080497,0.0080497,0.0080497
199,3770.4,1.79873,0.98453,2.04196,0.86122,0.84921,0.90345,0.61345,2.65081,1.2186,3.30249,0.0080398,0.0080398,0.0080398
200,3789.19,1.84634,1.03575,2.09282,0.85355,0.87368,0.88537,0.60489,2.64892,1.21574,3.3814,0.0080299,0.0080299,0.0080299
201,3807.96,1.839,0.97283,2.10377,0.81341,0.87186,0.8948,0.61735,2.84661,1.23662,3.52218,0.00802,0.00802,0.00802
202,3826.76,1.77092,1.00529,2.02431,0.82138,0.87131,0.8984,0.61976,2.5494,1.27072,3.13687,0.0080101,0.0080101,0.0080101
203,3845.56,1.79898,0.99181,2.08792,0.80196,0.90526,0.87911,0.63186,2.57614,1.26434,2.9777,0.0080002,0.0080002,0.0080002
204,3864.37,1.79649,0.95931,2.0285,0.8563,0.89474,0.90228,0.6448,2.77394,1.22221,3.58973,0.0079903,0.0079903,0.0079903
205,3883.1,1.81016,1.02303,2.06555,0.87818,0.86316,0.92086,0.64006,2.50354,1.31129,3.15274,0.0079804,0.0079804,0.0079804
206,3901.89,1.75984,0.9489,2.069,0.86492,0.92632,0.94885,0.66118,2.5583,1.08857,3.25356,0.0079705,0.0079705,0.0079705
207,3920.74,1.8058,0.96488,2.11143,0.80472,0.98947,0.94066,0.65223,2.42346,1.23303,2.92017,0.0079606,0.0079606,0.0079606
208,3939.44,1.7856,0.9546,2.07068,0.85472,0.86702,0.90441,0.6318,2.64882,1.20428,3.40661,0.0079507,0.0079507,0.0079507
209,3958.22,1.90087,1.03718,2.15603,0.79723,0.91055,0.91073,0.62629,2.55692,1.25518,3.21057,0.0079408,0.0079408,0.0079408
210,3977.04,1.80589,0.97778,2.07884,0.83128,0.88167,0.89839,0.59462,2.36301,1.44547,3.07979,0.0079309,0.0079309,0.0079309
211,3995.93,1.74662,0.9703,2.08139,0.87379,0.90526,0.92332,0.64331,2.33917,1.34076,2.79517,0.007921,0.007921,0.007921
212,4014.71,1.76297,0.99311,2.06869,0.86592,0.88421,0.93456,0.63273,2.5026,1.15731,3.40737,0.0079111,0.0079111,0.0079111
213,4033.52,1.77937,0.99742,2.09853,0.89264,0.86316,0.93057,0.65798,2.44241,1.17813,3.16993,0.0079012,0.0079012,0.0079012
214,4052.27,1.85155,1.0261,2.10693,0.87087,0.85188,0.92071,0.63423,2.52299,1.32168,3.06641,0.0078913,0.0078913,0.0078913
215,4071.03,1.83723,0.9876,2.0752,0.82266,0.89474,0.90979,0.61216,2.86623,1.2595,3.73337,0.0078814,0.0078814,0.0078814
216,4089.77,1.7969,0.99185,2.07916,0.85246,0.90526,0.91756,0.61586,2.82272,1.22103,3.66501,0.0078715,0.0078715,0.0078715
217,4108.55,1.80387,1.00324,2.09751,0.8787,0.91579,0.92349,0.61859,2.76483,1.23645,3.59471,0.0078616,0.0078616,0.0078616
218,4127.34,1.78531,0.94174,2.06783,0.88178,0.88421,0.90509,0.61906,2.80204,1.18651,3.69099,0.0078517,0.0078517,0.0078517
219,4146.2,1.69287,0.91115,2.02044,0.86446,0.87274,0.90575,0.60491,2.86458,1.28055,3.64526,0.0078418,0.0078418,0.0078418
220,4164.97,1.69516,0.92229,2.0288,0.90801,0.83121,0.91416,0.61018,2.68943,1.21789,3.27926,0.0078319,0.0078319,0.0078319
221,4183.76,1.69782,0.93602,2.04542,0.86954,0.9121,0.90315,0.60912,2.57669,1.15091,3.17949,0.007822,0.007822,0.007822
222,4202.52,1.72585,0.92771,2.02356,0.85822,0.88421,0.91402,0.63106,2.46189,1.122,2.96793,0.0078121,0.0078121,0.0078121
223,4221.27,1.70717,0.92941,2.06612,0.86838,0.87368,0.91917,0.64438,2.5287,1.1606,2.94501,0.0078022,0.0078022,0.0078022
224,4240.01,1.74761,0.95954,2.0733,0.89248,0.86316,0.92243,0.63716,2.64115,1.27282,3.14272,0.0077923,0.0077923,0.0077923
225,4258.74,1.75915,0.92831,2.04303,0.87633,0.86316,0.9161,0.6315,2.55004,1.17549,3.39068,0.0077824,0.0077824,0.0077824
226,4277.53,1.70295,0.95383,2.03372,0.85307,0.86316,0.89939,0.63099,2.48288,1.17907,3.28345,0.0077725,0.0077725,0.0077725
227,4296.36,1.69339,0.90961,2.00595,0.8437,0.93684,0.90545,0.61057,2.73691,1.20447,3.45013,0.0077626,0.0077626,0.0077626
228,4315.14,1.70395,0.96175,2.04192,0.86285,0.87368,0.91289,0.61309,2.8257,1.33758,3.24774,0.0077527,0.0077527,0.0077527
229,4333.88,1.76464,0.92879,2.0477,0.82801,0.87368,0.93093,0.64227,2.66149,1.41254,3.01882,0.0077428,0.0077428,0.0077428
230,4352.65,1.75022,0.97562,2.06921,0.89751,0.82962,0.8885,0.59544,2.77942,1.30894,3.42263,0.0077329,0.0077329,0.0077329
231,4371.4,1.70861,0.93427,2.0465,0.86266,0.87368,0.9052,0.62078,2.69026,1.20073,3.52921,0.007723,0.007723,0.007723
232,4390.26,1.71935,0.93747,2.02459,0.89278,0.81053,0.87974,0.61013,2.84212,1.38886,3.59496,0.0077131,0.0077131,0.0077131
233,4409.07,1.73713,0.93854,2.06596,0.79406,0.93353,0.91725,0.62365,2.80848,1.23448,3.57784,0.0077032,0.0077032,0.0077032
234,4427.86,1.71788,0.92004,2.07703,0.81383,0.91579,0.92134,0.61743,2.8538,1.2469,3.68686,0.0076933,0.0076933,0.0076933
235,4446.66,1.72917,0.94495,2.05873,0.87722,0.90526,0.94109,0.63728,2.82854,1.1547,3.55823,0.0076834,0.0076834,0.0076834
236,4465.45,1.72148,0.90802,2.06409,0.83601,0.87368,0.91306,0.63046,2.627,1.24178,3.34402,0.0076735,0.0076735,0.0076735
237,4484.25,1.7057,0.9318,2.05653,0.85245,0.91579,0.88915,0.60607,2.53623,1.21871,3.22301,0.0076636,0.0076636,0.0076636
238,4503,1.73631,0.92794,2.05092,0.86307,0.86252,0.91131,0.63071,2.78934,1.25074,3.58415,0.0076537,0.0076537,0.0076537
239,4521.77,1.70017,0.97643,2.04736,0.79516,0.85813,0.9098,0.59934,3.00766,1.37638,3.85246,0.0076438,0.0076438,0.0076438
240,4540.56,1.63413,0.86231,1.99632,0.90778,0.82895,0.92025,0.63339,2.60307,1.18619,3.09264,0.0076339,0.0076339,0.0076339
241,4559.35,1.66692,0.92462,2.01239,0.92343,0.8,0.87812,0.58654,2.7139,1.45429,3.19319,0.007624,0.007624,0.007624
242,4578.12,1.6956,0.94017,2.02306,0.84142,0.89474,0.90016,0.62166,2.39505,1.45476,2.65279,0.0076141,0.0076141,0.0076141
243,4596.92,1.71799,0.94177,2.06002,0.85794,0.88999,0.91175,0.63678,2.54098,1.20875,2.87825,0.0076042,0.0076042,0.0076042
244,4615.72,1.71546,0.94036,2.03564,0.81826,0.87368,0.87999,0.61237,2.52918,1.30396,3.14704,0.0075943,0.0075943,0.0075943
245,4634.44,1.69302,0.93296,2.04735,0.84136,0.89325,0.90542,0.60637,2.68315,1.26698,3.20251,0.0075844,0.0075844,0.0075844
246,4653.18,1.70644,0.89504,2.02156,0.85156,0.93684,0.92224,0.63077,2.72948,1.1262,3.29649,0.0075745,0.0075745,0.0075745
247,4671.92,1.72233,0.92377,2.05948,0.83719,0.92019,0.90957,0.6267,2.64522,1.11506,3.37751,0.0075646,0.0075646,0.0075646
248,4690.69,1.61748,0.87269,2.01728,0.84862,0.88516,0.93259,0.6438,2.75009,1.29403,3.29783,0.0075547,0.0075547,0.0075547
249,4709.47,1.644,0.89537,2.03774,0.8435,0.90774,0.91693,0.63072,2.59313,1.29853,3.20697,0.0075448,0.0075448,0.0075448
250,4728.23,1.69393,0.93999,2.01188,0.91004,0.85192,0.92585,0.63478,2.56138,1.15183,3.24937,0.0075349,0.0075349,0.0075349
251,4747,1.68446,0.92303,2.03912,0.86288,0.86316,0.89436,0.6071,2.67994,1.234,3.63301,0.007525,0.007525,0.007525
252,4765.79,1.67869,0.94237,2.05352,0.86813,0.90088,0.90766,0.63128,2.62555,1.22946,3.11748,0.0075151,0.0075151,0.0075151
253,4784.5,1.62374,0.90817,2.00692,0.85824,0.91579,0.90567,0.64372,2.41333,1.18909,2.72333,0.0075052,0.0075052,0.0075052
254,4803.26,1.64669,0.88683,2.0303,0.86208,0.94737,0.90547,0.63515,2.34277,1.05978,2.69008,0.0074953,0.0074953,0.0074953
255,4821.98,1.64592,0.93074,2.03774,0.87331,0.85263,0.90198,0.62333,2.43935,1.34323,2.84521,0.0074854,0.0074854,0.0074854
256,4840.78,1.68535,0.8904,2.027,0.87888,0.86316,0.9245,0.64854,2.50565,1.22568,3.06854,0.0074755,0.0074755,0.0074755
257,4859.5,1.63057,0.89584,2.0253,0.83836,0.89474,0.91873,0.63039,2.45785,1.4902,2.78718,0.0074656,0.0074656,0.0074656
258,4878.31,1.66349,0.92369,2.0339,0.81102,0.9035,0.88975,0.61596,2.47838,1.25485,2.87901,0.0074557,0.0074557,0.0074557
259,4897.16,1.67716,0.92505,1.99516,0.8408,0.89474,0.90496,0.62524,2.47724,1.1833,2.97042,0.0074458,0.0074458,0.0074458
260,4915.94,1.67836,0.9556,2.03638,0.85915,0.91579,0.92246,0.64436,2.72028,1.17171,3.3411,0.0074359,0.0074359,0.0074359
261,4934.71,1.67228,0.93728,2.03798,0.80353,0.90406,0.89963,0.60577,2.91355,1.31348,3.44846,0.007426,0.007426,0.007426
262,4953.45,1.67882,0.90919,1.99578,0.86367,0.90526,0.9295,0.63972,2.58629,1.19968,3.04659,0.0074161,0.0074161,0.0074161
263,4972.22,1.6006,0.82659,1.98653,0.87579,0.89066,0.93022,0.63185,2.55708,1.17658,3.09299,0.0074062,0.0074062,0.0074062
264,4990.98,1.599,0.86914,1.98123,0.86171,0.85263,0.91439,0.63279,2.22482,1.08876,2.56047,0.0073963,0.0073963,0.0073963
265,5009.71,1.6635,0.9012,2.00796,0.84355,0.90813,0.91674,0.64195,2.47892,1.0676,2.93114,0.0073864,0.0073864,0.0073864
266,5028.45,1.57806,0.86383,2.00855,0.82848,0.93684,0.9238,0.63105,2.4892,1.19109,3.17802,0.0073765,0.0073765,0.0073765
267,5047.25,1.64953,0.92053,2.01228,0.87948,0.87368,0.92058,0.63122,2.7696,1.15372,3.53402,0.0073666,0.0073666,0.0073666
268,5066.02,1.57519,0.86601,1.98057,0.87267,0.91579,0.94144,0.65383,2.72315,1.16247,3.30959,0.0073567,0.0073567,0.0073567
269,5084.82,1.64561,0.91145,2.03286,0.9041,0.89317,0.95775,0.67078,2.57366,1.12838,2.98431,0.0073468,0.0073468,0.0073468
270,5103.65,1.63429,0.91293,2.04932,0.88074,0.93684,0.93563,0.64187,2.60945,1.33821,3.01505,0.0073369,0.0073369,0.0073369
271,5122.46,1.60462,0.8357,1.99437,0.9324,0.87119,0.93784,0.63326,2.75565,1.2103,3.28473,0.007327,0.007327,0.007327
272,5141.19,1.63438,0.84476,1.9821,0.8142,0.87645,0.92298,0.63024,2.79772,1.24635,3.61066,0.0073171,0.0073171,0.0073171
273,5160.01,1.58933,0.87687,1.9827,0.87463,0.85263,0.90801,0.6263,2.69171,1.28553,3.36098,0.0073072,0.0073072,0.0073072
274,5178.76,1.56339,0.8493,1.97203,0.89091,0.85972,0.93122,0.64685,2.57659,1.20957,2.92781,0.0072973,0.0072973,0.0072973
275,5197.56,1.57687,0.86349,2.01729,0.82446,0.90526,0.90695,0.64707,2.44229,1.08695,2.86869,0.0072874,0.0072874,0.0072874
276,5216.37,1.65972,0.88692,2.02797,0.87583,0.87368,0.90592,0.6411,2.40207,1.0707,2.93228,0.0072775,0.0072775,0.0072775
277,5235.18,1.57083,0.83286,1.96854,0.8639,0.89474,0.9286,0.66491,2.49077,1.10829,2.91946,0.0072676,0.0072676,0.0072676
278,5253.98,1.53197,0.84274,1.95135,0.90604,0.9136,0.94259,0.65498,2.6022,1.07273,3.0236,0.0072577,0.0072577,0.0072577
279,5272.72,1.55073,0.89825,1.95795,0.84178,0.95206,0.9367,0.6624,2.56574,1.07426,2.97553,0.0072478,0.0072478,0.0072478
280,5291.47,1.52798,0.85053,1.959,0.87082,0.9225,0.92497,0.64348,2.68562,1.10592,3.44995,0.0072379,0.0072379,0.0072379
281,5310.26,1.58262,0.86133,1.98614,0.86523,0.87859,0.89869,0.61768,2.7536,1.22525,3.56123,0.007228,0.007228,0.007228
282,5329.04,1.63318,0.87702,1.99371,0.84092,0.89031,0.90478,0.6337,2.61549,1.25384,3.04742,0.0072181,0.0072181,0.0072181
283,5347.9,1.56054,0.81413,1.95623,0.90628,0.81439,0.90177,0.63091,2.53081,1.27848,2.90921,0.0072082,0.0072082,0.0072082
284,5366.71,1.63901,0.8522,2.02704,0.86654,0.89474,0.9312,0.6505,2.57362,1.29287,2.94759,0.0071983,0.0071983,0.0071983
285,5385.56,1.62914,0.86562,2.00346,0.88881,0.90526,0.92586,0.64461,2.57674,1.14558,3.16669,0.0071884,0.0071884,0.0071884
286,5404.32,1.54374,0.82896,1.96868,0.85753,0.89474,0.91155,0.61961,2.61381,1.17297,3.2358,0.0071785,0.0071785,0.0071785
287,5423.1,1.5378,0.8039,1.9492,0.89453,0.89277,0.93714,0.65553,2.60014,1.09541,3.32329,0.0071686,0.0071686,0.0071686
288,5441.86,1.6029,0.91042,1.99565,0.83154,0.93684,0.92669,0.64355,2.60017,1.22906,3.22148,0.0071587,0.0071587,0.0071587
289,5460.7,1.59183,0.89975,1.983,0.80686,0.91579,0.9181,0.63962,2.62956,1.22764,3.20371,0.0071488,0.0071488,0.0071488
290,5479.45,1.55254,0.89147,1.98656,0.82701,0.90526,0.93963,0.63323,2.62232,1.21725,3.36974,0.0071389,0.0071389,0.0071389
291,5498.26,1.58629,0.82963,1.9937,0.83719,0.92023,0.9188,0.62315,2.7425,1.23645,3.44659,0.007129,0.007129,0.007129
292,5517.06,1.53932,0.88495,1.9639,0.8837,0.87368,0.91778,0.62478,2.5931,1.29419,3.1154,0.0071191,0.0071191,0.0071191
293,5535.89,1.56723,0.84533,1.98169,0.84124,0.91579,0.90741,0.63107,2.57262,1.24263,2.90864,0.0071092,0.0071092,0.0071092
294,5554.7,1.5399,0.84109,1.96557,0.85394,0.92314,0.91445,0.64467,2.52438,1.1304,2.9295,0.0070993,0.0070993,0.0070993
295,5573.44,1.48671,0.84007,1.95149,0.88015,0.89474,0.89819,0.6357,2.4757,1.0653,2.8798,0.0070894,0.0070894,0.0070894
296,5592.24,1.5294,0.8172,1.9659,0.80861,0.88947,0.88237,0.60561,2.46276,1.18363,2.95418,0.0070795,0.0070795,0.0070795
297,5611.06,1.55477,0.81775,1.98489,0.85972,0.8,0.88978,0.60262,2.76422,1.32384,3.8123,0.0070696,0.0070696,0.0070696
298,5629.82,1.54015,0.81084,1.94237,0.83355,0.86316,0.9006,0.62995,2.66703,1.25434,3.57507,0.0070597,0.0070597,0.0070597
299,5648.56,1.56281,0.89184,1.98629,0.85219,0.88421,0.90558,0.63208,2.74368,1.18284,3.72716,0.0070498,0.0070498,0.0070498
300,5667.34,1.60044,0.874,1.99099,0.82883,0.88421,0.9095,0.64675,2.59447,1.18324,3.25947,0.0070399,0.0070399,0.0070399
301,5686.15,1.52059,0.81808,1.94132,0.79215,0.92271,0.8967,0.62801,2.41497,1.22676,2.98547,0.00703,0.00703,0.00703
302,5704.89,1.54345,0.88663,1.9712,0.80868,0.90526,0.90497,0.64352,2.47472,1.27382,2.95391,0.0070201,0.0070201,0.0070201
303,5723.64,1.49193,0.79775,1.93051,0.88877,0.82105,0.89801,0.62692,2.61177,1.283,3.59581,0.0070102,0.0070102,0.0070102
304,5742.42,1.58557,0.83956,1.97739,0.86903,0.85263,0.91409,0.65051,2.55743,1.21795,3.45022,0.0070003,0.0070003,0.0070003
305,5761.24,1.57801,0.88037,1.95955,0.88973,0.84934,0.90222,0.62055,2.60225,1.2765,3.41758,0.0069904,0.0069904,0.0069904
306,5780.01,1.46584,0.79622,1.93751,0.86515,0.88421,0.90203,0.63923,2.38333,1.1669,2.87038,0.0069805,0.0069805,0.0069805
307,5798.8,1.51237,0.82158,1.95422,0.84189,0.89682,0.90243,0.63792,2.39327,1.17557,2.84355,0.0069706,0.0069706,0.0069706
308,5817.61,1.49611,0.8772,1.95903,0.88781,0.83303,0.89436,0.61597,2.61702,1.23337,3.19745,0.0069607,0.0069607,0.0069607
309,5836.39,1.46008,0.77468,1.94303,0.85717,0.86316,0.91164,0.64706,2.50283,1.22812,3.0063,0.0069508,0.0069508,0.0069508
310,5855.18,1.53161,0.8411,1.95536,0.87592,0.85263,0.91881,0.65527,2.60374,1.24062,3.189,0.0069409,0.0069409,0.0069409
311,5873.95,1.50703,0.8233,1.93716,0.87551,0.87368,0.90621,0.64967,2.55812,1.19324,3.08256,0.006931,0.006931,0.006931
312,5892.73,1.49515,0.84171,1.94813,0.86339,0.86489,0.90636,0.62595,2.52783,1.26971,2.93669,0.0069211,0.0069211,0.0069211
313,5911.52,1.52459,0.838,1.94676,0.86798,0.88421,0.92783,0.61859,2.72256,1.31968,3.33119,0.0069112,0.0069112,0.0069112
314,5930.27,1.53178,0.79198,1.93953,0.90605,0.91371,0.93974,0.64791,2.69562,1.21746,3.21634,0.0069013,0.0069013,0.0069013
315,5949.02,1.49343,0.81041,1.91461,0.88452,0.88689,0.94179,0.64274,2.61008,1.14199,3.32753,0.0068914,0.0068914,0.0068914
316,5967.82,1.51279,0.81522,1.93787,0.88719,0.93684,0.93256,0.6422,2.66508,1.11819,3.46827,0.0068815,0.0068815,0.0068815
317,5986.64,1.54165,0.84095,1.93558,0.91245,0.91579,0.93221,0.64821,2.61475,1.06227,3.44506,0.0068716,0.0068716,0.0068716
318,6005.45,1.43404,0.74507,1.90393,0.90485,0.90526,0.93792,0.63151,2.6425,1.15362,3.43691,0.0068617,0.0068617,0.0068617
319,6024.2,1.49487,0.78424,1.92609,0.91177,0.90526,0.93191,0.63989,2.56426,1.27837,3.34783,0.0068518,0.0068518,0.0068518
320,6042.99,1.46041,0.74726,1.91372,0.90633,0.88421,0.92764,0.64188,2.67616,1.24003,3.55152,0.0068419,0.0068419,0.0068419
321,6061.73,1.45349,0.74045,1.89365,0.86715,0.91579,0.92011,0.65664,2.61089,1.19123,3.50244,0.006832,0.006832,0.006832
322,6080.6,1.50947,0.8719,1.95468,0.83146,0.88282,0.9059,0.61853,2.59613,1.62456,3.60232,0.0068221,0.0068221,0.0068221
323,6099.41,1.46589,0.7706,1.94875,0.88348,0.89474,0.91899,0.64908,2.47151,1.43009,3.06773,0.0068122,0.0068122,0.0068122
324,6118.18,1.45731,0.79012,1.92956,0.87896,0.88421,0.90414,0.62391,2.56498,1.36106,3.29364,0.0068023,0.0068023,0.0068023
325,6136.96,1.46464,0.80577,1.92187,0.89987,0.90526,0.9227,0.65144,2.64821,1.15985,3.44377,0.0067924,0.0067924,0.0067924
326,6155.8,1.48943,0.83217,1.96319,0.89567,0.90373,0.91513,0.64382,2.66143,1.21675,3.59202,0.0067825,0.0067825,0.0067825
327,6174.54,1.45026,0.76921,1.93849,0.83391,0.89848,0.91946,0.64188,2.57296,1.14601,3.48712,0.0067726,0.0067726,0.0067726
328,6193.29,1.41487,0.80458,1.91761,0.8707,0.85059,0.92283,0.65884,2.39919,1.19315,3.15196,0.0067627,0.0067627,0.0067627
329,6212.07,1.46171,0.80187,1.9347,0.87422,0.90526,0.91976,0.65723,2.40636,1.14243,3.19788,0.0067528,0.0067528,0.0067528
330,6230.93,1.44315,0.79501,1.92572,0.91714,0.93208,0.93485,0.63878,2.6057,1.14956,3.29383,0.0067429,0.0067429,0.0067429
331,6249.7,1.46287,0.81352,1.94915,0.91659,0.92539,0.94992,0.6721,2.60065,1.19473,3.17893,0.006733,0.006733,0.006733
332,6268.52,1.44335,0.78769,1.91527,0.87359,0.91579,0.94842,0.66304,2.60423,1.31565,3.31324,0.0067231,0.0067231,0.0067231
333,6287.34,1.50524,0.81923,1.97654,0.83828,0.93684,0.9276,0.65012,2.71455,1.26776,3.68604,0.0067132,0.0067132,0.0067132
334,6306.12,1.42672,0.83101,1.94196,0.79766,0.93684,0.92683,0.64892,2.68547,1.2152,3.53357,0.0067033,0.0067033,0.0067033
335,6324.91,1.47561,0.79585,1.93851,0.81229,0.92632,0.93611,0.64567,2.63332,1.16238,3.42666,0.0066934,0.0066934,0.0066934
336,6343.66,1.41979,0.79558,1.8981,0.89609,0.86316,0.92929,0.63888,2.69461,1.28682,3.39644,0.0066835,0.0066835,0.0066835
337,6362.43,1.4609,0.81921,1.95157,0.88025,0.91579,0.94204,0.63884,2.71411,1.18117,3.40147,0.0066736,0.0066736,0.0066736
338,6381.21,1.48972,0.7902,1.93725,0.88296,0.95294,0.94324,0.64427,2.57601,1.17463,3.276,0.0066637,0.0066637,0.0066637
339,6399.97,1.42604,0.77629,1.87986,0.81904,0.95291,0.9305,0.6402,2.52618,1.21361,3.14824,0.0066538,0.0066538,0.0066538
340,6418.73,1.46396,0.76699,1.89715,0.88207,0.91579,0.94478,0.66847,2.46784,1.134,3.06094,0.0066439,0.0066439,0.0066439
341,6437.54,1.47112,0.75269,1.92377,0.94251,0.86279,0.9364,0.66434,2.46387,1.158,3.06647,0.006634,0.006634,0.006634
342,6456.32,1.44408,0.76098,1.91405,0.89029,0.92632,0.938,0.66302,2.54713,1.09086,3.04523,0.0066241,0.0066241,0.0066241
343,6475.11,1.47297,0.83836,1.94095,0.86532,0.87925,0.93644,0.66533,2.64083,1.0676,3.15307,0.0066142,0.0066142,0.0066142
344,6493.85,1.46424,0.79131,1.92803,0.82875,0.92632,0.92196,0.63885,2.5682,1.15229,2.86356,0.0066043,0.0066043,0.0066043
345,6512.64,1.41718,0.76779,1.91436,0.88827,0.93684,0.93444,0.65619,2.5192,1.08792,2.97082,0.0065944,0.0065944,0.0065944
346,6531.43,1.3636,0.75922,1.90117,0.8958,0.91579,0.91842,0.63661,2.64967,1.15877,3.16552,0.0065845,0.0065845,0.0065845
347,6550.24,1.49427,0.81636,1.95128,0.9033,0.93684,0.94033,0.6374,2.73161,1.13775,3.31644,0.0065746,0.0065746,0.0065746
348,6569.01,1.4048,0.78681,1.92046,0.86246,0.94737,0.94668,0.65423,2.59164,1.15288,3.04705,0.0065647,0.0065647,0.0065647
349,6587.78,1.45884,0.78935,1.93463,0.88003,0.92659,0.94275,0.64786,2.58498,1.13858,3.02941,0.0065548,0.0065548,0.0065548
350,6606.58,1.44777,0.77931,1.93878,0.85824,0.89225,0.91724,0.63947,2.62742,1.26295,3.19066,0.0065449,0.0065449,0.0065449
351,6625.39,1.43052,0.75298,1.91312,0.90471,0.84211,0.92022,0.64605,2.70722,1.22908,3.34876,0.006535,0.006535,0.006535
352,6644.17,1.40859,0.72688,1.90308,0.93787,0.86316,0.94508,0.65583,2.62368,1.12456,3.29452,0.0065251,0.0065251,0.0065251
353,6662.93,1.52407,0.85513,1.98475,0.90288,0.88073,0.92861,0.63769,2.649,1.07966,3.39897,0.0065152,0.0065152,0.0065152
354,6681.74,1.4634,0.79825,1.92694,0.87182,0.9308,0.93368,0.65259,2.69982,1.05068,3.35595,0.0065053,0.0065053,0.0065053
355,6700.58,1.42732,0.80802,1.92044,0.86426,0.91579,0.93684,0.64344,2.74139,1.11396,3.36689,0.0064954,0.0064954,0.0064954
356,6719.33,1.40717,0.77905,1.91782,0.84395,0.93684,0.9352,0.65187,2.7173,1.09421,3.40151,0.0064855,0.0064855,0.0064855
357,6738.08,1.42465,0.76456,1.90555,0.89491,0.89643,0.91614,0.62773,2.74704,1.11838,3.48966,0.0064756,0.0064756,0.0064756
358,6756.85,1.43977,0.77694,1.9162,0.87435,0.91579,0.91896,0.64893,2.70556,1.13904,3.43987,0.0064657,0.0064657,0.0064657
359,6775.69,1.40024,0.75135,1.89684,0.87312,0.89474,0.90521,0.63983,2.661,1.0906,3.35964,0.0064558,0.0064558,0.0064558
360,6794.46,1.41357,0.75413,1.88929,0.89538,0.90096,0.92798,0.64491,2.51746,1.1067,3.04956,0.0064459,0.0064459,0.0064459
361,6813.2,1.38415,0.7878,1.89418,0.91107,0.86271,0.93086,0.64732,2.47845,1.16995,3.11465,0.006436,0.006436,0.006436
362,6831.97,1.3961,0.75564,1.89883,0.86352,0.93244,0.92743,0.6437,2.65274,1.14954,3.33221,0.0064261,0.0064261,0.0064261
363,6850.8,1.42126,0.73777,1.89847,0.8552,0.93684,0.92046,0.63471,2.52445,1.08718,2.85208,0.0064162,0.0064162,0.0064162
364,6869.59,1.41724,0.77674,1.89697,0.87848,0.91314,0.93789,0.6492,2.50758,1.13596,2.94543,0.0064063,0.0064063,0.0064063
365,6888.4,1.45919,0.81577,1.93364,0.85788,0.90526,0.92435,0.64774,2.53792,1.14878,3.06317,0.0063964,0.0063964,0.0063964
366,6907.23,1.39227,0.80245,1.9111,0.90288,0.88072,0.92458,0.63797,2.54141,1.14212,3.07063,0.0063865,0.0063865,0.0063865
367,6926.04,1.42669,0.78956,1.88735,0.87384,0.87492,0.92002,0.64081,2.40886,1.11486,2.77201,0.0063766,0.0063766,0.0063766
368,6944.87,1.40526,0.81047,1.88322,0.87915,0.8423,0.9127,0.63185,2.46748,1.08791,2.89531,0.0063667,0.0063667,0.0063667
369,6963.62,1.32113,0.72405,1.89306,0.87833,0.9119,0.93464,0.65196,2.47589,1.08511,2.90871,0.0063568,0.0063568,0.0063568
370,6982.4,1.37927,0.74542,1.8998,0.90175,0.90526,0.93061,0.66544,2.38898,1.02163,2.85785,0.0063469,0.0063469,0.0063469
371,7001.16,1.35577,0.7341,1.89709,0.86554,0.94737,0.94791,0.67053,2.3541,0.96363,2.81081,0.006337,0.006337,0.006337
