epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,341.694,1.31225,0.97972,1.15662,0.75789,0.90526,0.87087,0.55058,1.62548,4.09167,1.5238,0.00989605,0.00989605,0.00989605
23,357.024,1.35389,0.98253,1.17379,0.80839,0.75498,0.82503,0.52225,1.56896,9.81491,1.37045,0.0098911,0.0098911,0.0098911
24,372.282,1.36147,0.99274,1.17027,0.81385,0.78236,0.8555,0.58239,1.20732,3.14214,1.13839,0.00988615,0.00988615,0.00988615
25,387.56,1.32335,0.9557,1.16951,0.77485,0.84211,0.88198,0.55497,1.48097,2.74604,1.34386,0.0098812,0.0098812,0.0098812
26,402.799,1.32564,0.92263,1.16073,0.83507,0.85277,0.89044,0.58486,1.45836,1.66106,1.3342,0.00987625,0.00987625,0.00987625
27,418.139,1.30142,0.93416,1.16531,0.82231,0.55789,0.63543,0.32248,2.11719,6.78371,1.83865,0.0098713,0.0098713,0.0098713
28,433.341,1.33798,0.94151,1.16507,0.55619,0.70526,0.59573,0.29854,1.7829,3.69771,1.57946,0.00986635,0.00986635,0.00986635
29,448.549,1.31245,0.92393,1.16495,0.39455,0.65263,0.46041,0.22554,1.96743,42.1181,1.76781,0.0098614,0.0098614,0.0098614
30,463.773,1.30758,0.91935,1.15846,0.7651,0.81053,0.84584,0.53574,1.55291,2.13457,1.36525,0.00985645,0.00985645,0.00985645
31,478.975,1.30914,0.88679,1.15332,0.82473,0.90526,0.91539,0.57612,1.45685,1.57647,1.29697,0.0098515,0.0098515,0.0098515
32,494.169,1.26918,0.89111,1.13413,0.83716,0.81178,0.89311,0.60492,1.19482,0.82053,1.11287,0.00984655,0.00984655,0.00984655
33,509.358,1.27556,0.91821,1.1357,0.78453,0.8049,0.84906,0.5181,1.39529,1.12991,1.15771,0.0098416,0.0098416,0.0098416
34,524.549,1.25723,0.88469,1.12726,0.86212,0.85567,0.92117,0.5905,1.49986,1.52473,1.35216,0.00983665,0.00983665,0.00983665
35,539.729,1.27498,0.87749,1.13565,0.78843,0.73684,0.8128,0.4606,1.79398,3.7033,1.62813,0.0098317,0.0098317,0.0098317
36,554.964,1.30687,0.86433,1.16283,0.46677,0.73684,0.58685,0.30719,1.76618,7.77987,1.50139,0.00982675,0.00982675,0.00982675
37,570.176,1.27371,0.89214,1.13988,0.87111,0.85371,0.90958,0.59092,1.40273,1.65963,1.22918,0.0098218,0.0098218,0.0098218
38,585.391,1.25515,0.8633,1.14062,0.78345,0.79973,0.84533,0.51522,1.57355,1.67279,1.3569,0.00981685,0.00981685,0.00981685
39,600.584,1.26871,0.82598,1.14478,0.74024,0.87368,0.86733,0.53188,1.47876,1.3307,1.35341,0.0098119,0.0098119,0.0098119
40,615.73,1.25036,0.82279,1.13663,0.87567,0.88966,0.92653,0.6085,1.42472,1.90819,1.30436,0.00980695,0.00980695,0.00980695
41,630.963,1.29315,0.85316,1.14455,0.68541,0.711,0.7192,0.39758,1.79408,5.77114,1.56052,0.009802,0.009802,0.009802
42,646.164,1.23903,0.86749,1.10518,0.83287,0.83933,0.88539,0.56878,1.57376,1.59435,1.2575,0.00979705,0.00979705,0.00979705
43,661.351,1.23356,0.83969,1.11029,0.84561,0.86484,0.87992,0.58352,1.37019,1.05702,1.23456,0.0097921,0.0097921,0.0097921
44,676.502,1.23734,0.82372,1.13795,0.76493,0.84211,0.86205,0.55312,1.54627,1.63971,1.37864,0.00978715,0.00978715,0.00978715
45,691.7,1.2272,0.79463,1.11679,0.85169,0.87368,0.90875,0.58734,1.30083,1.27674,1.24921,0.0097822,0.0097822,0.0097822
46,706.933,1.26045,0.81912,1.12076,0.75038,0.76842,0.76918,0.37804,1.65422,2.45727,1.45937,0.00977725,0.00977725,0.00977725
47,722.117,1.30095,0.84106,1.15255,0.8577,0.88829,0.89605,0.5701,1.46199,0.89508,1.3113,0.0097723,0.0097723,0.0097723
48,737.331,1.18939,0.81815,1.11097,0.75851,0.8,0.86875,0.54141,1.57022,2.28206,1.51646,0.00976735,0.00976735,0.00976735
49,752.483,1.22698,0.82087,1.13184,0.86773,0.90526,0.89151,0.57687,1.33622,1.18172,1.24873,0.0097624,0.0097624,0.0097624
50,767.695,1.2285,0.80105,1.10918,0.72476,0.86316,0.87352,0.52815,1.51782,1.53215,1.34245,0.00975745,0.00975745,0.00975745
51,782.873,1.21511,0.80685,1.11376,0.84684,0.91579,0.91108,0.56759,1.42646,0.84502,1.24634,0.0097525,0.0097525,0.0097525
52,798.047,1.17742,0.797,1.1123,0.84297,0.90415,0.93291,0.62477,1.1094,0.78896,1.09202,0.00974755,0.00974755,0.00974755
53,813.324,1.23072,0.78978,1.13079,0.79384,0.90526,0.90675,0.6049,1.34993,1.70363,1.32527,0.0097426,0.0097426,0.0097426
54,828.555,1.21558,0.81149,1.11667,0.79182,0.92088,0.88321,0.56213,1.42458,1.24512,1.4403,0.00973765,0.00973765,0.00973765
55,843.784,1.20027,0.77909,1.10887,0.83894,0.87733,0.90601,0.57538,1.37372,1.07068,1.38156,0.0097327,0.0097327,0.0097327
56,858.951,1.18353,0.78682,1.0924,0.83618,0.88421,0.92434,0.61166,1.43062,0.88876,1.28021,0.00972775,0.00972775,0.00972775
57,874.092,1.20915,0.81025,1.10658,0.89115,0.86184,0.93121,0.64836,1.08077,0.65474,1.0584,0.0097228,0.0097228,0.0097228
58,889.283,1.19527,0.75844,1.10477,0.87378,0.85263,0.92667,0.62044,1.14324,0.69103,1.09345,0.00971785,0.00971785,0.00971785
59,904.403,1.21143,0.77752,1.10252,0.84599,0.92517,0.92177,0.60875,1.20977,0.75165,1.10736,0.0097129,0.0097129,0.0097129
60,919.63,1.17992,0.76723,1.07585,0.87528,0.84211,0.9046,0.61009,1.32853,0.89158,1.13293,0.00970795,0.00970795,0.00970795
61,934.786,1.18903,0.77541,1.09672,0.79086,0.75633,0.83617,0.52789,1.60133,2.35618,1.467,0.009703,0.009703,0.009703
62,949.952,1.19843,0.7639,1.08001,0.86006,0.85263,0.91864,0.62521,1.40889,0.94475,1.3462,0.00969805,0.00969805,0.00969805
63,965.137,1.16783,0.76406,1.08506,0.85363,0.90526,0.93144,0.63214,1.34034,0.88627,1.23162,0.0096931,0.0096931,0.0096931
64,980.355,1.16325,0.77165,1.07601,0.74519,0.8,0.84322,0.56068,1.32021,1.62373,1.24641,0.00968815,0.00968815,0.00968815
65,995.547,1.20534,0.79184,1.10415,0.70295,0.77224,0.81663,0.45149,1.69068,3.03352,1.56023,0.0096832,0.0096832,0.0096832
66,1010.74,1.20915,0.78546,1.11007,0.88704,0.86316,0.93575,0.61351,1.267,0.88599,1.20969,0.00967825,0.00967825,0.00967825
67,1025.91,1.1526,0.72529,1.0803,0.88749,0.90526,0.95522,0.64214,1.22768,0.80524,1.08917,0.0096733,0.0096733,0.0096733
68,1041.09,1.16641,0.76674,1.08124,0.83704,0.86512,0.88802,0.56895,1.45732,0.9249,1.37194,0.00966835,0.00966835,0.00966835
69,1056.23,1.18075,0.80538,1.09881,0.85699,0.90526,0.92571,0.62233,1.22291,0.8799,1.15836,0.0096634,0.0096634,0.0096634
70,1071.34,1.21505,0.76114,1.10325,0.84431,0.86316,0.92395,0.616,1.29387,0.8052,1.13611,0.00965845,0.00965845,0.00965845
71,1086.5,1.1473,0.74693,1.06579,0.8233,0.71579,0.8596,0.55062,1.52244,1.18249,1.46047,0.0096535,0.0096535,0.0096535
72,1101.72,1.12086,0.72622,1.06288,0.812,0.89474,0.91658,0.56833,1.48278,1.02604,1.42045,0.00964855,0.00964855,0.00964855
73,1116.99,1.14586,0.73348,1.07426,0.85346,0.91579,0.93255,0.6149,1.32325,0.71405,1.25196,0.0096436,0.0096436,0.0096436
74,1132.2,1.18369,0.76498,1.08222,0.87821,0.73684,0.85598,0.54208,1.39502,1.11007,1.3124,0.00963865,0.00963865,0.00963865
75,1147.4,1.13318,0.73491,1.07193,0.86612,0.88527,0.94482,0.6141,1.33638,0.83103,1.23624,0.0096337,0.0096337,0.0096337
76,1162.59,1.16324,0.76895,1.07709,0.87444,0.8797,0.93872,0.59138,1.39129,0.82081,1.21521,0.00962875,0.00962875,0.00962875
77,1177.79,1.16031,0.76282,1.08771,0.81679,0.93861,0.90789,0.59316,1.31343,0.85685,1.26156,0.0096238,0.0096238,0.0096238
78,1192.93,1.17471,0.75378,1.09074,0.78288,0.8,0.85443,0.51406,1.34171,1.06556,1.18233,0.00961885,0.00961885,0.00961885
79,1208.05,1.14881,0.74418,1.08277,0.82333,0.88421,0.91335,0.60279,1.15682,0.70265,1.08721,0.0096139,0.0096139,0.0096139
80,1223.26,1.10044,0.71038,1.04218,0.86637,0.91579,0.91508,0.61472,1.34999,1.16177,1.27633,0.00960895,0.00960895,0.00960895
81,1238.46,1.1441,0.73443,1.08315,0.81145,0.91579,0.91087,0.60912,1.22154,1.01929,1.20743,0.009604,0.009604,0.009604
82,1253.63,1.13779,0.70774,1.08344,0.8493,0.90526,0.93554,0.61973,1.17271,0.73243,1.10379,0.00959905,0.00959905,0.00959905
83,1268.77,1.1463,0.73807,1.06677,0.88254,0.87006,0.93282,0.61935,1.22194,0.76876,1.12868,0.0095941,0.0095941,0.0095941
84,1283.9,1.11978,0.72186,1.05223,0.87136,0.85568,0.91616,0.59665,1.2825,0.87006,1.22512,0.00958915,0.00958915,0.00958915
85,1299.03,1.14929,0.73404,1.06102,0.83557,0.89474,0.92596,0.62526,1.18916,1.01511,1.18575,0.0095842,0.0095842,0.0095842
86,1314.16,1.143,0.7291,1.07139,0.82247,0.87368,0.90249,0.59319,1.28979,0.93283,1.25258,0.00957925,0.00957925,0.00957925
87,1329.34,1.11512,0.74395,1.06011,0.81663,0.89072,0.89893,0.56357,1.3239,2.65398,1.23286,0.0095743,0.0095743,0.0095743
88,1344.47,1.12739,0.73782,1.06644,0.81081,0.94735,0.92144,0.60594,1.18881,0.80614,1.10122,0.00956935,0.00956935,0.00956935
89,1359.55,1.13284,0.7114,1.07293,0.87616,0.89367,0.92901,0.66123,1.29609,0.75431,1.27209,0.0095644,0.0095644,0.0095644
90,1374.72,1.11431,0.70391,1.04554,0.8353,0.90755,0.91051,0.6229,1.29676,0.8019,1.31338,0.00955945,0.00955945,0.00955945
91,1389.84,1.10578,0.72023,1.05184,0.81372,0.91579,0.86362,0.52995,1.4582,0.80232,1.40053,0.0095545,0.0095545,0.0095545
92,1405.05,1.13947,0.72358,1.06619,0.75021,0.83158,0.84543,0.54001,1.56094,1.98748,1.45209,0.00954955,0.00954955,0.00954955
93,1420.2,1.06937,0.68264,1.02502,0.82619,0.91579,0.92961,0.62041,1.17246,0.71813,1.07953,0.0095446,0.0095446,0.0095446
94,1435.29,1.11566,0.69331,1.05534,0.88442,0.84211,0.9164,0.60785,1.35073,0.69376,1.19622,0.00953965,0.00953965,0.00953965
95,1450.43,1.11299,0.68398,1.06116,0.83188,0.93752,0.90015,0.60032,1.22794,0.66338,1.14698,0.0095347,0.0095347,0.0095347
96,1465.56,1.11612,0.70685,1.06599,0.82563,0.94699,0.91201,0.60047,1.20931,0.75939,1.13277,0.00952975,0.00952975,0.00952975
97,1480.74,1.11941,0.69659,1.05995,0.82613,0.88421,0.9212,0.61545,1.25144,1.54495,1.17904,0.0095248,0.0095248,0.0095248
98,1495.91,1.13578,0.71478,1.05725,0.88738,0.91237,0.9223,0.61252,1.07121,0.87877,1.05066,0.00951985,0.00951985,0.00951985
99,1511.01,1.08463,0.69018,1.03886,0.9038,0.87368,0.93791,0.64131,1.22788,0.7177,1.10093,0.0095149,0.0095149,0.0095149
100,1526.15,1.0748,0.67653,1.01001,0.89259,0.89474,0.93527,0.62763,1.20846,0.68543,1.1025,0.00950995,0.00950995,0.00950995
101,1541.29,1.11805,0.68231,1.05319,0.87601,0.89243,0.93587,0.6217,1.09088,0.70807,1.05066,0.009505,0.009505,0.009505
102,1556.42,1.11219,0.71283,1.06745,0.90565,0.88421,0.9221,0.62003,1.1184,0.74652,1.09215,0.00950005,0.00950005,0.00950005
103,1571.57,1.09594,0.6785,1.05515,0.89071,0.85263,0.91699,0.60947,1.29283,0.75884,1.1327,0.0094951,0.0094951,0.0094951
104,1586.76,1.08682,0.66708,1.03593,0.73623,0.79332,0.80128,0.47247,1.81102,1.71045,1.71402,0.00949015,0.00949015,0.00949015
105,1601.93,1.1068,0.67883,1.05854,0.84736,0.90526,0.90344,0.593,1.28909,0.84551,1.22669,0.0094852,0.0094852,0.0094852
106,1617.14,1.1125,0.6875,1.05551,0.89094,0.81053,0.91097,0.59346,1.34502,0.74386,1.18837,0.00948025,0.00948025,0.00948025
107,1632.37,1.09348,0.69236,1.04384,0.84472,0.91579,0.92279,0.60961,1.41629,1.08825,1.23569,0.0094753,0.0094753,0.0094753
108,1647.55,1.11022,0.68524,1.06684,0.90058,0.91579,0.952,0.64226,1.19523,0.61649,1.12612,0.00947035,0.00947035,0.00947035
109,1662.72,1.0871,0.67545,1.03689,0.84879,0.91579,0.931,0.60147,1.35347,0.95188,1.2287,0.0094654,0.0094654,0.0094654
110,1677.91,1.08802,0.69185,1.04457,0.8862,0.90173,0.95197,0.62642,1.37639,0.82465,1.19783,0.00946045,0.00946045,0.00946045
111,1693.11,1.05407,0.65549,1.03377,0.85743,0.93684,0.94059,0.63066,1.30911,0.87897,1.15224,0.0094555,0.0094555,0.0094555
112,1708.25,1.09023,0.66999,1.04732,0.8829,0.87305,0.91977,0.62016,1.32193,0.87465,1.14916,0.00945055,0.00945055,0.00945055
113,1723.34,1.08517,0.65821,1.03415,0.84286,0.94737,0.92019,0.60511,1.21133,0.73008,1.10697,0.0094456,0.0094456,0.0094456
114,1738.39,1.04084,0.6464,1.02696,0.89888,0.84212,0.923,0.60721,1.36718,0.76876,1.31338,0.00944065,0.00944065,0.00944065
115,1753.53,1.08255,0.67675,1.0418,0.91618,0.82105,0.94397,0.65136,1.09764,0.66351,1.04593,0.0094357,0.0094357,0.0094357
116,1768.66,1.08033,0.67997,1.04718,0.90761,0.82105,0.90521,0.59011,1.24913,0.84053,1.1039,0.00943075,0.00943075,0.00943075
117,1783.71,1.06775,0.63698,1.04344,0.88513,0.95789,0.94503,0.64539,1.21637,0.67208,1.15128,0.0094258,0.0094258,0.0094258
118,1798.85,1.0867,0.66497,1.04885,0.85008,0.89529,0.93559,0.62504,1.15007,0.69934,1.09393,0.00942085,0.00942085,0.00942085
119,1813.98,1.0689,0.66999,1.03867,0.90553,0.90806,0.94192,0.65307,1.17788,0.76059,1.12416,0.0094159,0.0094159,0.0094159
120,1829.05,1.035,0.6493,1.01455,0.8905,0.88421,0.93559,0.63685,1.32878,0.7135,1.24853,0.00941095,0.00941095,0.00941095
121,1844.14,1.02472,0.63107,1.01493,0.90413,0.90526,0.93591,0.60323,1.34782,0.78581,1.2533,0.009406,0.009406,0.009406
122,1859.31,1.06484,0.67992,1.01904,0.91302,0.88397,0.9536,0.62024,1.34205,0.70453,1.27187,0.00940105,0.00940105,0.00940105
123,1874.49,1.06524,0.67837,1.04154,0.84337,0.92632,0.9337,0.64977,1.15843,0.67895,1.07531,0.0093961,0.0093961,0.0093961
124,1889.58,1.03525,0.63028,1.01464,0.85205,0.96997,0.95196,0.64792,1.27263,0.64911,1.11294,0.00939115,0.00939115,0.00939115
125,1904.64,1.03029,0.63102,1.0268,0.89012,0.96842,0.93883,0.61969,1.17911,0.64789,1.08881,0.0093862,0.0093862,0.0093862
126,1919.74,1.06615,0.64524,1.02023,0.87067,0.93684,0.94918,0.63718,1.13402,0.6098,1.06795,0.00938125,0.00938125,0.00938125
127,1934.84,1.03507,0.63873,1.01682,0.89091,0.94566,0.95095,0.6563,1.30565,0.6526,1.16521,0.0093763,0.0093763,0.0093763
128,1949.99,1.04785,0.64173,1.02225,0.96517,0.87522,0.96573,0.65038,1.24028,0.65688,1.10524,0.00937135,0.00937135,0.00937135
129,1965.13,1.03115,0.64903,1.00652,0.9066,0.90526,0.96401,0.65948,1.26645,0.63694,1.16444,0.0093664,0.0093664,0.0093664
130,1980.31,1.02886,0.61255,1.00148,0.84508,0.91876,0.93396,0.62876,1.29298,0.77365,1.11148,0.00936145,0.00936145,0.00936145
131,1995.41,1.04546,0.63295,1.02349,0.87729,0.92632,0.94284,0.63665,1.24997,0.72419,1.14393,0.0093565,0.0093565,0.0093565
132,2010.51,1.05688,0.68465,1.0282,0.80829,0.76842,0.85501,0.53636,1.44635,1.10227,1.27958,0.00935155,0.00935155,0.00935155
133,2025.6,1.0398,0.64254,1.02142,0.88832,0.90526,0.93149,0.62891,1.2256,0.65176,1.08807,0.0093466,0.0093466,0.0093466
134,2040.74,1.03203,0.64007,0.99926,0.80928,0.93802,0.91096,0.5879,1.31544,0.73454,1.14619,0.00934165,0.00934165,0.00934165
135,2055.89,1.05147,0.65115,1.03439,0.8861,0.88421,0.93229,0.62925,1.1659,0.71525,1.12045,0.0093367,0.0093367,0.0093367
136,2071.03,1.03887,0.65394,1.02952,0.65006,0.76842,0.70448,0.3961,1.93617,2.05351,1.72626,0.00933175,0.00933175,0.00933175
137,2086.21,1.035,0.64115,1.00365,0.86016,0.88421,0.92014,0.59845,1.42379,1.06677,1.2956,0.0093268,0.0093268,0.0093268
138,2101.3,1.04411,0.6469,1.02296,0.83807,0.92612,0.91145,0.58058,1.32039,0.73659,1.15888,0.00932185,0.00932185,0.00932185
139,2116.37,1.03337,0.64378,1.03444,0.92057,0.76842,0.91493,0.61741,1.16248,0.81298,1.09982,0.0093169,0.0093169,0.0093169
140,2131.53,1.03218,0.63631,1.01469,0.83098,0.93684,0.92551,0.6036,1.18482,0.66173,1.09295,0.00931195,0.00931195,0.00931195
141,2146.68,1.02319,0.62729,1.02783,0.83665,0.91579,0.91822,0.61663,1.22837,0.6507,1.09227,0.009307,0.009307,0.009307
142,2161.82,1.02605,0.63453,1.0249,0.9245,0.90231,0.93229,0.64703,1.09598,0.5952,1.04835,0.00930205,0.00930205,0.00930205
143,2176.91,1.0411,0.62368,1.00886,0.91833,0.94693,0.96314,0.67238,1.11711,0.5991,1.05882,0.0092971,0.0092971,0.0092971
144,2192.11,1.06532,0.66385,1.03402,0.79177,0.85263,0.83429,0.54078,1.4111,0.88236,1.25565,0.00929215,0.00929215,0.00929215
145,2207.19,1.06986,0.6493,1.03352,0.85662,0.85263,0.91621,0.57579,1.38114,0.99133,1.34865,0.0092872,0.0092872,0.0092872
146,2222.3,0.99955,0.61921,1.01202,0.89236,0.88421,0.94547,0.65473,1.25505,0.68006,1.16393,0.00928225,0.00928225,0.00928225
147,2237.4,0.99368,0.6056,1.01246,0.88078,0.88421,0.9404,0.64664,1.27343,0.66825,1.18709,0.0092773,0.0092773,0.0092773
148,2252.55,1.02687,0.65159,1.01612,0.88874,0.93684,0.95091,0.63794,1.24066,0.58887,1.1157,0.00927235,0.00927235,0.00927235
149,2267.69,1.01957,0.62324,1.01059,0.87162,0.92907,0.94393,0.6631,1.21714,0.63001,1.12133,0.0092674,0.0092674,0.0092674
150,2282.78,1.03392,0.63262,1.02691,0.86536,0.90526,0.94622,0.6533,1.14598,0.63534,1.09823,0.00926245,0.00926245,0.00926245
151,2297.93,1.00946,0.61285,1.02727,0.90167,0.86873,0.91602,0.61134,1.27189,0.69828,1.1957,0.0092575,0.0092575,0.0092575
152,2313.09,1.01117,0.63227,1.02972,0.86483,0.87368,0.90457,0.63128,1.11309,1.45579,1.10539,0.00925255,0.00925255,0.00925255
153,2328.17,1.02694,0.64568,1.01626,0.86478,0.90526,0.92976,0.63877,1.25596,0.653,1.20222,0.0092476,0.0092476,0.0092476
154,2343.28,1.02455,0.6246,1.01507,0.89338,0.89474,0.92802,0.64343,1.27772,0.64868,1.25975,0.00924265,0.00924265,0.00924265
155,2358.34,1.00326,0.60779,1.01104,0.86068,0.91046,0.9472,0.65383,1.36085,0.66102,1.39715,0.0092377,0.0092377,0.0092377
156,2373.38,0.98786,0.60091,0.99621,0.86897,0.90526,0.94486,0.64311,1.39804,0.63344,1.33301,0.00923275,0.00923275,0.00923275
157,2388.49,0.98036,0.60102,0.99548,0.82197,0.85263,0.89104,0.59299,1.35643,0.95557,1.32404,0.0092278,0.0092278,0.0092278
158,2403.65,0.98499,0.60711,0.9956,0.8694,0.91102,0.93368,0.62887,1.2564,0.67125,1.23055,0.00922285,0.00922285,0.00922285
159,2418.73,0.96431,0.59944,0.99061,0.91566,0.91425,0.94563,0.64894,1.16866,0.63996,1.17209,0.0092179,0.0092179,0.0092179
160,2433.89,1.05177,0.59904,1.01424,0.89998,0.9472,0.95272,0.64846,1.24207,0.64694,1.27188,0.00921295,0.00921295,0.00921295
161,2448.94,0.9875,0.58277,0.99641,0.91301,0.89474,0.94263,0.6296,1.3787,0.61301,1.41244,0.009208,0.009208,0.009208
162,2464.05,0.9641,0.57635,0.98786,0.6292,0.66316,0.6403,0.36358,2.2312,5.08987,2.27039,0.00920305,0.00920305,0.00920305
163,2479.21,1.00377,0.6068,1.01098,0.90757,0.92632,0.94829,0.64344,1.32229,0.67395,1.20362,0.0091981,0.0091981,0.0091981
164,2494.37,0.97006,0.59127,0.98869,0.86688,0.88421,0.93759,0.63756,1.15169,0.68276,1.08816,0.00919315,0.00919315,0.00919315
165,2509.53,0.98643,0.60332,0.99664,0.86829,0.97151,0.93029,0.60574,1.25386,0.69496,1.19392,0.0091882,0.0091882,0.0091882
166,2524.6,0.99507,0.59001,1.00871,0.89396,0.88748,0.93932,0.63967,1.25277,0.61643,1.18856,0.00918325,0.00918325,0.00918325
167,2539.66,0.98024,0.59096,0.99399,0.86385,0.94737,0.94202,0.63919,1.3899,0.62703,1.35722,0.0091783,0.0091783,0.0091783
168,2554.76,1.00154,0.61717,1.01347,0.86826,0.91579,0.92674,0.64911,1.27154,0.68307,1.2341,0.00917335,0.00917335,0.00917335
169,2569.94,0.98185,0.58081,0.99197,0.86976,0.91579,0.94337,0.63841,1.10856,0.65656,1.06684,0.0091684,0.0091684,0.0091684
170,2585.1,0.96945,0.59405,0.98,0.88404,0.92632,0.94452,0.6415,1.19118,0.66793,1.08169,0.00916345,0.00916345,0.00916345
171,2600.24,1.00755,0.60308,1.01022,0.86588,0.85263,0.90783,0.60211,1.25035,0.75657,1.13807,0.0091585,0.0091585,0.0091585
172,2615.28,0.98827,0.58184,1.00787,0.95351,0.86359,0.94937,0.6495,1.17324,0.65078,1.08627,0.00915355,0.00915355,0.00915355
173,2630.33,0.96274,0.58531,0.99852,0.94258,0.88421,0.93077,0.64132,1.24365,0.68122,1.12113,0.0091486,0.0091486,0.0091486
174,2645.53,0.98866,0.60564,0.99776,0.87785,0.90784,0.92682,0.64638,1.24211,0.72833,1.11914,0.00914365,0.00914365,0.00914365
175,2660.72,0.97843,0.60391,1.01061,0.87431,0.93684,0.90151,0.63076,1.11483,0.88335,1.08281,0.0091387,0.0091387,0.0091387
176,2675.88,0.97062,0.59254,1.00151,0.88698,0.91579,0.92192,0.63088,1.12212,0.62266,1.07297,0.00913375,0.00913375,0.00913375
177,2691.02,0.9917,0.60151,1.00533,0.90907,0.8419,0.92055,0.61659,1.19747,0.6506,1.07972,0.0091288,0.0091288,0.0091288
178,2706.18,0.98356,0.5923,0.99291,0.8601,0.91579,0.92628,0.63054,1.20083,0.65276,1.07744,0.00912385,0.00912385,0.00912385
179,2721.33,0.96767,0.58988,0.98495,0.88775,0.94737,0.9425,0.63068,1.25277,0.65185,1.10007,0.0091189,0.0091189,0.0091189
180,2736.49,0.99737,0.59733,1.00364,0.84663,0.92972,0.91467,0.60007,1.33394,0.848,1.20425,0.00911395,0.00911395,0.00911395
181,2751.62,0.96915,0.58285,0.99057,0.90201,0.90526,0.92709,0.63797,1.14584,0.62395,1.07421,0.009109,0.009109,0.009109
182,2766.85,0.96029,0.56126,0.98453,0.86222,0.93684,0.94523,0.63587,1.24842,0.62909,1.09093,0.00910405,0.00910405,0.00910405
183,2781.93,0.94688,0.56656,0.97338,0.8697,0.91339,0.92582,0.64244,1.15391,0.61149,1.06079,0.0090991,0.0090991,0.0090991
184,2797.05,0.99407,0.62856,1.01078,0.86205,0.85263,0.88009,0.60006,1.22637,0.82529,1.09584,0.00909415,0.00909415,0.00909415
185,2812.14,0.95066,0.59124,0.98731,0.89556,0.90262,0.92448,0.63607,1.19948,0.58208,1.06241,0.0090892,0.0090892,0.0090892
