epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,405.681,2.9458,2.10128,2.89771,0.63567,0.55789,0.6158,0.35417,3.51186,7.15068,3.76343,0.0019373,0.0019373,0.0019373
21,424.398,3.00332,2.06131,2.91998,0.64092,0.51579,0.56876,0.26193,4.41185,6.66118,4.46922,0.001934,0.001934,0.001934
22,443.107,2.82163,2.03774,2.75018,0.84879,0.82105,0.88168,0.58916,3.11399,1.601,3.71542,0.0019307,0.0019307,0.0019307
23,461.845,2.93263,2.07717,2.93315,0.65801,0.73684,0.76584,0.41723,3.56074,3.40942,3.83402,0.0019274,0.0019274,0.0019274
24,480.585,2.88773,2.00302,2.83917,0.85557,0.74737,0.85176,0.54523,2.79511,2.39633,3.27201,0.0019241,0.0019241,0.0019241
25,499.324,2.78669,2.03772,2.77492,0.77139,0.73684,0.83186,0.55088,3.0841,5.62394,3.68663,0.0019208,0.0019208,0.0019208
26,518.05,2.7733,1.90869,2.81096,0.80177,0.81053,0.87426,0.55522,3.18353,3.9081,3.60864,0.0019175,0.0019175,0.0019175
27,536.837,2.86449,1.92604,2.8457,0.77012,0.73684,0.83675,0.55831,3.14782,5.66486,3.62018,0.0019142,0.0019142,0.0019142
28,555.613,2.86402,1.94708,2.78344,0.76503,0.75789,0.81077,0.51791,2.89701,3.83551,3.40816,0.0019109,0.0019109,0.0019109
29,574.365,2.76785,1.82968,2.81729,0.60759,0.57895,0.63526,0.3252,3.90431,10.8708,4.23424,0.0019076,0.0019076,0.0019076
30,593.151,2.84568,1.92469,2.84141,0.80991,0.78947,0.85554,0.58613,2.88774,1.89358,3.2731,0.0019043,0.0019043,0.0019043
31,612.014,2.81852,1.8518,2.79143,0.69497,0.70526,0.74721,0.44582,3.52522,6.18639,3.69239,0.001901,0.001901,0.001901
32,630.726,2.73336,1.83443,2.73517,0.80262,0.78947,0.85216,0.53796,3.28628,1.80052,3.80532,0.0018977,0.0018977,0.0018977
33,649.444,2.70631,1.88931,2.70031,0.65215,0.71047,0.7198,0.40452,3.49065,10.5636,3.92845,0.0018944,0.0018944,0.0018944
34,668.145,2.72822,1.77069,2.71853,0.60484,0.6,0.60674,0.31929,3.78413,10.3985,3.94904,0.0018911,0.0018911,0.0018911
35,686.866,2.64483,1.78034,2.73605,0.6873,0.71579,0.75997,0.40093,3.65311,5.88076,4.11415,0.0018878,0.0018878,0.0018878
36,705.579,2.73879,1.86598,2.77411,0.91036,0.68421,0.82343,0.53603,2.89962,2.71836,3.55261,0.0018845,0.0018845,0.0018845
37,724.279,2.68302,1.80123,2.70199,0.83452,0.84211,0.89449,0.59485,3.08988,2.75916,3.52058,0.0018812,0.0018812,0.0018812
38,743.035,2.70889,1.78525,2.76166,0.75751,0.8,0.82074,0.49359,3.31127,2.5418,3.72441,0.0018779,0.0018779,0.0018779
39,761.779,2.67546,1.73901,2.66508,0.703,0.58947,0.65453,0.38466,3.69706,5.90605,3.91033,0.0018746,0.0018746,0.0018746
40,780.467,2.77749,1.71192,2.77982,0.79663,0.76842,0.83999,0.51274,3.02509,4.02082,3.42605,0.0018713,0.0018713,0.0018713
41,799.11,2.74374,1.67323,2.76541,0.8454,0.74737,0.82687,0.52013,3.28467,2.49609,3.65046,0.001868,0.001868,0.001868
42,817.816,2.58012,1.72881,2.65369,0.83568,0.8,0.85703,0.59396,2.76711,1.85912,3.46294,0.0018647,0.0018647,0.0018647
43,836.536,2.65195,1.69171,2.69294,0.83872,0.82105,0.88174,0.61183,2.78904,1.4045,3.38076,0.0018614,0.0018614,0.0018614
44,855.405,2.69357,1.58848,2.71473,0.73904,0.83471,0.82588,0.53164,3.48247,7.65992,3.87023,0.0018581,0.0018581,0.0018581
45,874.15,2.63679,1.65644,2.69057,0.75244,0.67188,0.78276,0.4347,3.53359,5.35366,3.82793,0.0018548,0.0018548,0.0018548
46,892.862,2.5755,1.57328,2.60374,0.78336,0.76128,0.83334,0.52788,3.25263,2.49218,3.71268,0.0018515,0.0018515,0.0018515
47,911.545,2.7283,1.67381,2.72645,0.83898,0.76842,0.85516,0.57568,2.77592,1.37432,3.20155,0.0018482,0.0018482,0.0018482
48,930.26,2.54455,1.70136,2.61113,0.80551,0.8,0.84819,0.48397,3.6217,2.34284,3.88247,0.0018449,0.0018449,0.0018449
49,948.973,2.70752,1.66839,2.73863,0.76715,0.8,0.81967,0.5273,3.04661,2.44533,3.39573,0.0018416,0.0018416,0.0018416
50,967.721,2.63447,1.56733,2.57937,0.77698,0.89474,0.88202,0.57474,3.12282,2.214,3.46573,0.0018383,0.0018383,0.0018383
51,986.419,2.6065,1.74676,2.60767,0.74676,0.73684,0.7681,0.42277,3.47803,3.17932,3.82939,0.001835,0.001835,0.001835
52,1005.13,2.49433,1.55671,2.56567,0.65862,0.77175,0.79105,0.46909,3.32982,4.3865,3.63664,0.0018317,0.0018317,0.0018317
53,1023.89,2.57561,1.55781,2.66547,0.79711,0.82714,0.86589,0.54517,3.15433,1.91356,3.62879,0.0018284,0.0018284,0.0018284
54,1042.58,2.55243,1.57331,2.62663,0.75601,0.71579,0.76027,0.46073,3.17419,2.56837,3.55963,0.0018251,0.0018251,0.0018251
55,1061.33,2.54946,1.68845,2.6326,0.82131,0.87091,0.89288,0.58815,3.1317,1.85098,3.63337,0.0018218,0.0018218,0.0018218
56,1080.05,2.51403,1.65213,2.64107,0.76398,0.70526,0.82627,0.52524,3.11663,2.57358,3.67149,0.0018185,0.0018185,0.0018185
57,1098.8,2.53076,1.63355,2.5686,0.79777,0.74737,0.85136,0.56153,3.00659,1.80286,3.55047,0.0018152,0.0018152,0.0018152
58,1117.52,2.60629,1.62608,2.65778,0.8006,0.83158,0.88054,0.60795,2.84118,1.37897,3.44583,0.0018119,0.0018119,0.0018119
59,1136.25,2.57541,1.64523,2.59667,0.78717,0.73972,0.85977,0.56179,2.95371,1.99243,3.43966,0.0018086,0.0018086,0.0018086
60,1155.12,2.50088,1.59731,2.55003,0.80883,0.84622,0.89826,0.59806,2.97857,1.636,3.54985,0.0018053,0.0018053,0.0018053
61,1173.79,2.4839,1.5166,2.59871,0.7996,0.88421,0.88648,0.57468,3.19549,1.71712,3.56146,0.001802,0.001802,0.001802
62,1192.49,2.50778,1.45044,2.55567,0.84498,0.86069,0.89026,0.58485,3.07952,1.44018,3.47719,0.0017987,0.0017987,0.0017987
63,1211.16,2.45506,1.50048,2.59059,0.78324,0.68466,0.80723,0.52668,3.17635,3.39085,3.59018,0.0017954,0.0017954,0.0017954
64,1229.94,2.53841,1.53579,2.60416,0.83676,0.82105,0.86188,0.53448,3.53227,1.88515,3.94708,0.0017921,0.0017921,0.0017921
65,1248.65,2.53375,1.62877,2.62011,0.84065,0.83158,0.89536,0.61596,2.78993,1.32668,3.34057,0.0017888,0.0017888,0.0017888
66,1267.45,2.52938,1.55289,2.58935,0.84386,0.82105,0.87365,0.58191,3.23303,1.78883,3.62268,0.0017855,0.0017855,0.0017855
67,1286.16,2.43823,1.4132,2.5305,0.83823,0.77895,0.8565,0.58683,2.98603,1.45301,3.49477,0.0017822,0.0017822,0.0017822
68,1304.93,2.42504,1.46442,2.51164,0.77288,0.85971,0.85668,0.53369,3.37815,2.0504,3.66226,0.0017789,0.0017789,0.0017789
69,1323.63,2.45822,1.56651,2.61436,0.76667,0.75789,0.79858,0.48482,3.19264,7.47344,3.70721,0.0017756,0.0017756,0.0017756
70,1342.34,2.53102,1.52485,2.58083,0.81258,0.8215,0.84264,0.56538,3.08344,1.46425,3.56072,0.0017723,0.0017723,0.0017723
71,1361.02,2.42055,1.43001,2.51842,0.80515,0.87368,0.88936,0.57582,3.04689,1.49776,3.46674,0.001769,0.001769,0.001769
72,1379.8,2.36542,1.46225,2.52697,0.78821,0.84211,0.87096,0.58948,2.73589,1.51834,3.06311,0.0017657,0.0017657,0.0017657
73,1398.56,2.39247,1.47705,2.53819,0.90656,0.81703,0.89688,0.59709,2.71924,1.38194,3.14616,0.0017624,0.0017624,0.0017624
74,1417.26,2.49069,1.52661,2.54704,0.83607,0.78947,0.87272,0.56275,3.15673,2.44368,3.58682,0.0017591,0.0017591,0.0017591
75,1435.94,2.39184,1.46482,2.51842,0.86629,0.84211,0.89501,0.61041,2.621,1.3929,3.16199,0.0017558,0.0017558,0.0017558
76,1454.75,2.42,1.48187,2.50615,0.75072,0.89474,0.86653,0.56509,2.96026,1.90681,3.38497,0.0017525,0.0017525,0.0017525
77,1473.48,2.46179,1.55683,2.54997,0.83227,0.78352,0.86236,0.57157,2.81333,1.78095,3.41968,0.0017492,0.0017492,0.0017492
78,1492.2,2.44021,1.46788,2.52812,0.66845,0.80648,0.79541,0.50811,3.06253,2.88221,3.51528,0.0017459,0.0017459,0.0017459
79,1510.94,2.45026,1.42878,2.60434,0.8245,0.79129,0.88709,0.6167,2.45241,1.3863,3.00467,0.0017426,0.0017426,0.0017426
80,1529.73,2.40301,1.43198,2.49684,0.77756,0.77275,0.85249,0.57793,2.66878,2.18857,3.39493,0.0017393,0.0017393,0.0017393
81,1548.46,2.44912,1.459,2.52894,0.74036,0.84211,0.84568,0.57118,3.05968,2.02686,3.50005,0.001736,0.001736,0.001736
82,1567.14,2.41257,1.43293,2.59168,0.7412,0.87426,0.85927,0.59848,2.93866,1.70461,3.3862,0.0017327,0.0017327,0.0017327
83,1585.86,2.39478,1.40806,2.50329,0.76972,0.87966,0.86319,0.5714,2.77395,1.59089,3.332,0.0017294,0.0017294,0.0017294
84,1604.54,2.29658,1.41937,2.46723,0.84223,0.8,0.86929,0.57768,2.62237,1.88668,3.37439,0.0017261,0.0017261,0.0017261
85,1623.22,2.34854,1.39353,2.45981,0.8529,0.76842,0.87042,0.57911,2.97573,2.39454,3.43758,0.0017228,0.0017228,0.0017228
86,1641.94,2.41402,1.40795,2.52895,0.83448,0.75789,0.86143,0.58728,2.77373,2.33268,3.27413,0.0017195,0.0017195,0.0017195
87,1660.63,2.35013,1.52079,2.50187,0.82727,0.85709,0.88823,0.59164,2.85074,1.39293,3.45249,0.0017162,0.0017162,0.0017162
88,1679.3,2.36838,1.45508,2.51169,0.87746,0.77895,0.88721,0.60828,2.58425,1.20517,3.17683,0.0017129,0.0017129,0.0017129
89,1697.97,2.33842,1.3482,2.51049,0.71759,0.77895,0.8183,0.51377,2.96205,2.19909,3.38991,0.0017096,0.0017096,0.0017096
90,1716.6,2.27157,1.3188,2.44691,0.87227,0.79072,0.89248,0.62897,2.66531,1.28778,3.38438,0.0017063,0.0017063,0.0017063
91,1735.41,2.29823,1.37744,2.42839,0.81039,0.76483,0.85237,0.55828,3.27559,2.15112,3.59774,0.001703,0.001703,0.001703
92,1754.14,2.32077,1.40852,2.47723,0.78365,0.81053,0.87198,0.5909,2.6869,1.41451,3.3331,0.0016997,0.0016997,0.0016997
93,1772.86,2.23879,1.39844,2.46182,0.79679,0.83158,0.87571,0.59228,2.77098,2.1646,3.4338,0.0016964,0.0016964,0.0016964
94,1791.58,2.27951,1.43726,2.50119,0.80563,0.81053,0.8714,0.58162,2.709,1.92856,3.33299,0.0016931,0.0016931,0.0016931
95,1810.25,2.28495,1.31909,2.47119,0.79639,0.86465,0.88928,0.59729,2.70468,1.34326,3.2016,0.0016898,0.0016898,0.0016898
96,1828.91,2.35379,1.42945,2.52416,0.8644,0.80522,0.86214,0.58932,2.72396,1.51987,3.13754,0.0016865,0.0016865,0.0016865
97,1847.54,2.32921,1.37772,2.48386,0.85851,0.81053,0.88425,0.60528,2.87206,1.54125,3.26807,0.0016832,0.0016832,0.0016832
98,1866.28,2.37729,1.40886,2.47986,0.86438,0.81053,0.88713,0.60639,2.76664,1.47402,3.30093,0.0016799,0.0016799,0.0016799
99,1885.02,2.21991,1.26193,2.40127,0.83284,0.83914,0.89031,0.5984,2.84997,1.43928,3.45488,0.0016766,0.0016766,0.0016766
100,1903.7,2.24565,1.28507,2.38121,0.79395,0.83158,0.88864,0.63395,2.57021,1.20988,3.29338,0.0016733,0.0016733,0.0016733
101,1922.44,2.31505,1.28704,2.45596,0.86772,0.8,0.91004,0.59687,2.75802,1.31595,3.47257,0.00167,0.00167,0.00167
102,1941.12,2.33146,1.39907,2.51255,0.85879,0.77895,0.88548,0.6018,2.67141,1.29086,3.00888,0.0016667,0.0016667,0.0016667
103,1959.88,2.32493,1.33608,2.4603,0.75919,0.69474,0.7721,0.46736,3.24542,2.8195,3.77669,0.0016634,0.0016634,0.0016634
104,1978.62,2.25271,1.29328,2.38901,0.8711,0.88421,0.90515,0.61217,2.83116,1.24429,3.46141,0.0016601,0.0016601,0.0016601
105,1997.33,2.3124,1.28818,2.50799,0.82209,0.82689,0.8556,0.58634,2.66387,1.41896,3.36189,0.0016568,0.0016568,0.0016568
106,2016.09,2.2457,1.32428,2.40689,0.79508,0.87368,0.85288,0.56786,2.85347,1.37528,3.66834,0.0016535,0.0016535,0.0016535
107,2034.82,2.33037,1.35657,2.50842,0.82101,0.86914,0.88151,0.57683,3.16229,1.55558,3.86157,0.0016502,0.0016502,0.0016502
108,2053.55,2.33186,1.34124,2.43834,0.7644,0.83158,0.86899,0.58959,3.26669,1.41425,3.82265,0.0016469,0.0016469,0.0016469
109,2072.21,2.21548,1.27665,2.38249,0.86838,0.88421,0.92845,0.62343,2.80879,1.2013,3.49348,0.0016436,0.0016436,0.0016436
110,2090.86,2.22432,1.3015,2.39242,0.85701,0.82014,0.89589,0.60462,2.91331,1.24425,3.56731,0.0016403,0.0016403,0.0016403
111,2109.58,2.17146,1.26089,2.41615,0.83482,0.72632,0.8019,0.51053,3.23694,2.56487,3.6998,0.001637,0.001637,0.001637
112,2128.23,2.26931,1.35021,2.44376,0.83242,0.88891,0.87689,0.60442,2.65911,1.16541,3.33442,0.0016337,0.0016337,0.0016337
113,2146.91,2.23562,1.26733,2.38356,0.78806,0.82105,0.86866,0.595,2.87632,1.48814,3.54096,0.0016304,0.0016304,0.0016304
114,2165.57,2.15407,1.28346,2.36025,0.86755,0.82738,0.88272,0.60807,2.51259,1.29596,3.28238,0.0016271,0.0016271,0.0016271
115,2184.27,2.26506,1.3496,2.46433,0.80517,0.70526,0.80075,0.50047,3.32116,3.09148,3.7645,0.0016238,0.0016238,0.0016238
116,2202.89,2.14751,1.29231,2.43202,0.86855,0.90417,0.89961,0.62413,2.77929,1.19465,3.34152,0.0016205,0.0016205,0.0016205
117,2221.59,2.17315,1.25225,2.36751,0.85976,0.83896,0.88065,0.57794,3.11901,1.58818,3.86283,0.0016172,0.0016172,0.0016172
118,2240.25,2.27638,1.28642,2.42228,0.84528,0.86263,0.88024,0.61933,2.89838,1.2581,3.46651,0.0016139,0.0016139,0.0016139
119,2258.92,2.21507,1.2804,2.36116,0.82926,0.82105,0.88631,0.59788,3.01338,1.57496,3.52054,0.0016106,0.0016106,0.0016106
120,2277.64,2.16166,1.26102,2.32334,0.83499,0.82105,0.86296,0.6022,2.7613,1.68372,3.45088,0.0016073,0.0016073,0.0016073
121,2296.37,2.16849,1.2333,2.37198,0.83219,0.83524,0.86621,0.59165,3.0299,1.41864,3.57521,0.001604,0.001604,0.001604
122,2315.15,2.18893,1.24843,2.33616,0.82288,0.83158,0.88523,0.61934,2.74121,1.32033,3.44832,0.0016007,0.0016007,0.0016007
123,2333.88,2.16459,1.31027,2.39257,0.87256,0.87368,0.89847,0.63064,2.72572,1.17246,3.33799,0.0015974,0.0015974,0.0015974
124,2352.66,2.12157,1.20769,2.34051,0.89746,0.83158,0.92332,0.66663,2.58652,1.26238,3.18768,0.0015941,0.0015941,0.0015941
125,2371.47,2.10004,1.20408,2.3832,0.84101,0.89091,0.90249,0.62588,2.80353,1.33661,3.48357,0.0015908,0.0015908,0.0015908
126,2390.17,2.15361,1.22167,2.36503,0.84927,0.83158,0.8826,0.63244,2.63943,1.23146,3.38825,0.0015875,0.0015875,0.0015875
127,2408.87,2.10374,1.27577,2.35349,0.83763,0.87368,0.88195,0.59278,3.14217,1.81811,3.95549,0.0015842,0.0015842,0.0015842
128,2427.51,2.16312,1.224,2.38443,0.8706,0.84989,0.92837,0.65006,2.85364,1.25939,3.40365,0.0015809,0.0015809,0.0015809
129,2446.12,2.12262,1.25075,2.32306,0.87988,0.82105,0.91263,0.60612,3.08105,1.33223,3.63229,0.0015776,0.0015776,0.0015776
130,2464.82,2.08979,1.20598,2.30895,0.85574,0.75789,0.89948,0.61193,2.857,1.24985,3.51623,0.0015743,0.0015743,0.0015743
131,2483.48,2.15602,1.23459,2.36081,0.79681,0.90815,0.89162,0.61194,2.47238,1.34763,2.91769,0.001571,0.001571,0.001571
132,2502.15,2.13523,1.27841,2.36889,0.80495,0.68421,0.78347,0.47906,3.31598,2.5192,3.84713,0.0015677,0.0015677,0.0015677
133,2520.85,2.16667,1.19664,2.37992,0.89974,0.85017,0.87784,0.5892,2.464,2.97658,3.05152,0.0015644,0.0015644,0.0015644
134,2539.58,2.13211,1.22578,2.33379,0.85168,0.84622,0.9004,0.58423,2.83897,1.40195,3.62312,0.0015611,0.0015611,0.0015611
135,2558.26,2.1596,1.20196,2.36676,0.88477,0.80825,0.89268,0.61294,2.6339,1.58929,3.39874,0.0015578,0.0015578,0.0015578
136,2576.93,2.15092,1.28981,2.40906,0.74314,0.87368,0.86171,0.6049,2.70998,1.31888,3.45548,0.0015545,0.0015545,0.0015545
137,2595.56,2.20963,1.23755,2.36167,0.79082,0.72632,0.83623,0.573,3.15647,2.16976,3.69973,0.0015512,0.0015512,0.0015512
138,2614.19,2.13516,1.21345,2.36188,0.76197,0.86316,0.88467,0.60879,2.79463,1.30592,3.42971,0.0015479,0.0015479,0.0015479
139,2632.86,2.0734,1.17972,2.33559,0.84752,0.88421,0.90472,0.60948,2.84931,1.20269,3.50379,0.0015446,0.0015446,0.0015446
140,2651.55,2.07546,1.17464,2.28664,0.86047,0.85263,0.90477,0.6334,2.35506,1.22122,2.84636,0.0015413,0.0015413,0.0015413
141,2670.24,2.10058,1.17797,2.33001,0.84012,0.85263,0.88141,0.5875,2.91462,1.37616,3.61552,0.001538,0.001538,0.001538
142,2688.89,2.08143,1.1746,2.34087,0.86293,0.82105,0.9072,0.6137,2.67628,1.13474,3.3752,0.0015347,0.0015347,0.0015347
143,2707.54,2.07727,1.14577,2.27934,0.87185,0.7878,0.89746,0.60113,3.19556,1.2944,3.82185,0.0015314,0.0015314,0.0015314
144,2726.23,2.13075,1.21632,2.34668,0.86907,0.85263,0.91737,0.62072,2.51229,1.20106,2.95635,0.0015281,0.0015281,0.0015281
145,2745,2.10654,1.22068,2.3612,0.81705,0.89319,0.92516,0.62699,2.51901,1.13083,3.01688,0.0015248,0.0015248,0.0015248
146,2763.68,2.03346,1.11129,2.3247,0.54661,0.66316,0.57633,0.28907,3.98285,10.3846,4.23109,0.0015215,0.0015215,0.0015215
147,2782.34,1.9908,1.10422,2.32362,0.84951,0.88421,0.91976,0.63658,2.82946,1.14718,3.54068,0.0015182,0.0015182,0.0015182
148,2801.01,2.06444,1.24681,2.36754,0.92474,0.77612,0.89117,0.59395,2.96545,1.58735,3.68406,0.0015149,0.0015149,0.0015149
149,2819.72,2.0713,1.16282,2.33914,0.80809,0.82105,0.8705,0.59791,3.02786,1.33812,3.76833,0.0015116,0.0015116,0.0015116
150,2838.39,2.12715,1.18992,2.35357,0.86573,0.88233,0.9026,0.63306,2.74202,1.20263,3.4677,0.0015083,0.0015083,0.0015083
151,2857.04,2.07875,1.19616,2.37843,0.85686,0.81916,0.89472,0.62168,2.82627,1.34478,3.43571,0.001505,0.001505,0.001505
152,2875.7,2.09268,1.21097,2.36014,0.86337,0.86316,0.89517,0.63371,2.68178,1.21266,3.42104,0.0015017,0.0015017,0.0015017
153,2894.35,2.08032,1.19758,2.32371,0.78424,0.92632,0.90948,0.63296,2.71281,1.26452,3.17943,0.0014984,0.0014984,0.0014984
154,2913.11,2.10011,1.19742,2.35418,0.83561,0.89474,0.92125,0.62645,2.76118,1.95572,3.60505,0.0014951,0.0014951,0.0014951
155,2931.79,2.08568,1.18856,2.32963,0.86338,0.79825,0.91221,0.61576,2.73357,1.21236,3.50633,0.0014918,0.0014918,0.0014918
156,2950.43,1.9353,1.09284,2.23745,0.85958,0.84211,0.9206,0.62794,2.8188,1.27962,3.6236,0.0014885,0.0014885,0.0014885
157,2969.08,1.97413,1.10131,2.27052,0.7884,0.85263,0.88358,0.61295,2.83303,1.55002,3.52728,0.0014852,0.0014852,0.0014852
158,2987.73,2.03901,1.11941,2.26808,0.86714,0.84211,0.91464,0.63731,2.63108,1.16981,3.24852,0.0014819,0.0014819,0.0014819
159,3006.45,2.03249,1.10179,2.25498,0.85394,0.88421,0.90239,0.62578,2.86193,1.17543,3.60196,0.0014786,0.0014786,0.0014786
160,3025.16,2.09281,1.13418,2.29339,0.88371,0.81053,0.87165,0.59973,2.76254,1.3658,3.59365,0.0014753,0.0014753,0.0014753
161,3043.79,2.04875,1.09586,2.25671,0.85627,0.84211,0.89645,0.60727,2.83466,1.46492,3.59636,0.001472,0.001472,0.001472
162,3062.47,1.95856,1.07009,2.25538,0.7238,0.84211,0.82422,0.54184,3.09563,2.17432,3.80738,0.0014687,0.0014687,0.0014687
163,3081.1,2.00446,1.1737,2.30993,0.8476,0.85263,0.91918,0.64765,2.78252,1.26609,3.41113,0.0014654,0.0014654,0.0014654
164,3099.76,1.98071,1.08184,2.26441,0.89181,0.84211,0.93706,0.65861,2.30997,1.48892,2.83757,0.0014621,0.0014621,0.0014621
165,3118.43,2.05872,1.14119,2.28118,0.80356,0.87368,0.91046,0.64428,2.65773,1.27628,3.29336,0.0014588,0.0014588,0.0014588
166,3137.11,2.0043,1.09712,2.32435,0.84968,0.90526,0.91146,0.64271,2.62435,1.27453,3.38354,0.0014555,0.0014555,0.0014555
167,3155.77,1.99147,1.11268,2.2966,0.85734,0.84211,0.89974,0.62117,2.88018,1.21038,3.46084,0.0014522,0.0014522,0.0014522
168,3174.42,2.06137,1.1356,2.30333,0.82376,0.87368,0.88188,0.61151,2.83467,1.22046,3.46386,0.0014489,0.0014489,0.0014489
169,3193.07,1.99719,1.13658,2.27229,0.83794,0.87082,0.9014,0.62772,2.71338,1.16429,3.3467,0.0014456,0.0014456,0.0014456
170,3211.79,1.95389,1.04574,2.21823,0.84948,0.87368,0.89144,0.61787,2.88726,1.41008,3.50199,0.0014423,0.0014423,0.0014423
171,3230.48,2.01162,1.16904,2.29389,0.85197,0.84816,0.89489,0.61317,2.98949,1.23197,3.50839,0.001439,0.001439,0.001439
172,3249.17,1.91625,1.07053,2.23613,0.79817,0.91579,0.90641,0.62158,2.68364,1.1732,3.30373,0.0014357,0.0014357,0.0014357
173,3267.9,1.97024,1.13166,2.27099,0.8256,0.83158,0.8865,0.58224,3.108,2.05285,3.77742,0.0014324,0.0014324,0.0014324
174,3286.74,2.00631,1.12327,2.24183,0.87156,0.88421,0.91334,0.62529,2.83237,1.24149,3.48659,0.0014291,0.0014291,0.0014291
175,3305.39,2.00928,1.15142,2.30326,0.89959,0.84882,0.89354,0.60403,2.61883,1.26544,3.13374,0.0014258,0.0014258,0.0014258
176,3324.03,1.96276,1.11927,2.27353,0.84719,0.88421,0.89214,0.62194,2.65121,1.42209,3.20088,0.0014225,0.0014225,0.0014225
177,3342.64,1.98446,1.11666,2.28945,0.90124,0.86452,0.92398,0.63019,2.91545,1.2782,3.51911,0.0014192,0.0014192,0.0014192
178,3361.3,1.93902,1.06785,2.22951,0.83528,0.86316,0.88558,0.6348,2.79188,1.18847,3.52572,0.0014159,0.0014159,0.0014159
179,3379.97,1.94593,1.08113,2.28014,0.84914,0.88879,0.91524,0.62615,2.96551,1.25778,3.68004,0.0014126,0.0014126,0.0014126
180,3398.66,1.9865,1.10399,2.24083,0.93153,0.85927,0.92085,0.6397,2.69798,1.15268,3.54615,0.0014093,0.0014093,0.0014093
181,3417.39,1.93199,1.05654,2.23813,0.87317,0.85263,0.90095,0.64215,2.62946,1.21782,3.31494,0.001406,0.001406,0.001406
182,3436.02,1.93197,1.06363,2.2429,0.88364,0.87934,0.9003,0.64671,2.56105,1.19676,3.32652,0.0014027,0.0014027,0.0014027
183,3454.75,1.93168,1.0503,2.24406,0.8641,0.86316,0.88393,0.62468,2.66162,1.37737,3.57079,0.0013994,0.0013994,0.0013994
184,3473.41,2.00979,1.15821,2.2652,0.84159,0.83158,0.87558,0.60717,2.96457,1.50891,3.84811,0.0013961,0.0013961,0.0013961
185,3492.08,1.94872,1.12344,2.24452,0.86994,0.85263,0.88478,0.6232,2.55462,1.19727,3.43713,0.0013928,0.0013928,0.0013928
